#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#GERMAN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_welsh;Tiarna;Tiarna;Tiarna;;Tiarna;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_welsh;Bantiarna;Bantiarna;Bantiarna;;Bantiarna;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_welsh;Tiarna;Tiarna;Tiarna;;Tiarna;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_welsh;Bantiarna;Bantiarna;Bantiarna;;Bantiarna;;;;;;;;;x;;;;;;;;;;;;;;;
count_welsh;Earl;Earl;Earl;;Earl;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_welsh;Earl;Earl;Earl;;Earl;;;;;;;;;x;;;;;;;;;;;;;;;
duke_welsh;Tywysog;Tywysog;Tywysog;;Tywysog;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_welsh;Tywysoges;Tywysoges;Tywysoges;;Tywysoges;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_welsh;Tywysog;Tywysog;Tywysog;;Tywysog;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_welsh;Tywysoges;Tywysoges;Tywysoges;;Tywysoges;;;;;;;;;x;;;;;;;;;;;;;;;
king_welsh;Brenin;Brenin;Brenin;;Brenin;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_welsh;Breninhes;Breninhes;Breninhes;;Breninhes;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_welsh;Brenin;Brenin;Brenin;;Brenin;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_welsh;Breninhes;Breninhes;Breninhes;;Breninhes;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_welsh;Brenin;Brenin;Brenin;;Brenin;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_welsh;Breninhes;Breninhes;Breninhes;;Breninhes;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_welsh;Breninhes;Breninhes;Breninhes;;Breninhes;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_welsh;Etifedd;Etifedd;Etifedd;;Etifedd;;;;;;;;;x;;;;;;;;;;;;;;;
barony_of_welsh;Cwmwd of;Cwmwd;Cwmwd;;Cwmwd;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_welsh;Cantref of;Cantref;Cantref;;Cantref;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_welsh;Princedom of;Princedom of;Princedom of;;Princedom of;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_of_welsh;Kingdom of;Kingdom of;Kingdom of;;Kingdom of;;;;;;;;;x;;;;;;;;;;;;;;;
empire_of_welsh;Kingdom of;Kingdom of;Kingdom of;;Kingdom of;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#LITHUANIAN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
duke_lithuanian;Kunigaikštis;Kunigaikštis;Kunigaikštis;;Kunigaikštis;;;;;;;;;x;;;;;;;;;;;;;;;x
duke_lithuanian_female;Kunigaikštiene;Kunigaikštiene;Kunigaikštiene;;Kunigaikštiene;;;;;;;;;x;;;;;;;;;;;;;;;
king_lithuanian;Didysis Kunigaikštis;Didysis Kunigaikštis;Didysis Kunigaikštis;;Didysis Kunigaikštis;;;;;;;;;x;;;;;;;;;;;;;;;
king_lithuanian_female;Dydžioji Kunigaikštiene;Dydžioji Kunigaikštiene;Dydžioji Kunigaikštiene;;Dydžioji Kunigaikštiene;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_lithuanian;Kunigaikštis;Kunigaikštis;Kunigaikštis;;Kunigaikštis;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_lithuanian;Kunigaikštiene;Kunigaikštiene;Kunigaikštiene;;Kunigaikštiene;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_lithuanian_female;Dydžioji Kunigaikštiene;Dydžioji Kunigaikštiene;Dydžioji Kunigaikštiene;;Dydžioji Kunigaikštiene;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_lithuanian;;Kunigaikštis;Kunigaikštis;;Kunigaikštis;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_lithuanian;Dydžioji Kunigaikštiene;Dydžioji Kunigaikštiene;Dydžioji Kunigaikštiene;;Dydžioji Kunigaikštiene;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_of_lithuanian;Dydžioji Kunigaikštyste;Dydžioji Kunigaikštyste;Dydžioji Kunigaikštyste;;Dydžioji Kunigaikštyste;;;;;;;;;x;;;;;;;;;;;;;;;
count_lithuanian;Vaivadas;Vaivadas;Vaivadas;;Vaivadas;;;;;;;;;x;;;;;;;;;;;;;;;
barron_lithuanian;Bajoras;Bajoras;Bajoras;;Bajoras;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#ENGLISH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
count_english;Earl;Earl;Earl;;Earl;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_english;Earl;Earl;Earl;;Earl;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_english;Earldom of;Earldom of;Earldom of;;Earldom of;;;;;;;;;x;;;;;;;;;;;;;;;
city_baron_english;Sheriff;Sheriff;Sheriff;;Sheriff;;;;;;;;;x;;;;;;;;;;;;;;;
city_count_english;High Sheriff;High Sheriff;High Sheriff;;High Sheriff;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#SAXON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_saxon;Thegn;Thegn;Thegn;;Thegn;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_saxon;Thegn;Thegn;Thegn;;Thegn;;;;;;;;;x;;;;;;;;;;;;;;;
count_saxon;Ealdorman;Ealdorman;Ealdorman;;Ealdorman;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_saxon;Hlaefdige;Hlaefdige;Hlaefdige;;Hlaefdige;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_saxon;Ealdorman;Ealdorman;Ealdorman;;Ealdorman;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_saxon;Hlaefdige;Hlaefdige;Hlaefdige;;Hlaefdige;;;;;;;;;x;;;;;;;;;;;;;;;
duke_saxon;Earl;Earl;Earl;;Earl;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_saxon;Hlaefdige;Hlaefdige;Hlaefdige;;Hlaefdige;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_saxon;Earl;Earl;Earl;;Earl;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_saxon;Hlaefdige;Hlaefdige;Hlaefdige;;Hlaefdige;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_saxon;Earldom of;Earldom of;Earldom of;;Earldom of;;;;;;;;;x;;;;;;;;;;;;;;;
city_baron_saxon;Tithingman;Tithingman;Tithingman;;Tithingman;;;;;;;;;x;;;;;;;;;;;;;;;
city_count_saxon;Provost;Provost;Provost;;Provost;;;;;;;;;x;;;;;;;;;;;;;;;
city_barony_of_saxon;Tithing of;Tithing of;Tithing of;;Tithing of;;;;;;;;;x;;;;;;;;;;;;;;;
city_county_of_saxon;Burgh;Burgh;Burgh;;Burgh;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_saxon;Shire of;Shire of;Shire of;;Shire of;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
#FRANKISHOCCITAN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_frankish;Baron;Baron;Baron;;Baron;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_frankish;Baronne;Baronne;Baronne;;Baronne;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_frankish;Baron;Baron;Baron;;Baron;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_frankish;Baronne;Baronne;Baronne;;Baronne;;;;;;;;;x;;;;;;;;;;;;;;;
count_frankish;Comte;Comte;Comte;;Comte;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_frankish;Comtesse;Comtesse;Comtesse;;Comtesse;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_frankish;Comte;Comte;Comte;;Comte;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_frankish;Comtesse;Comtesse;Comtesse;;Comtesse;;;;;;;;;x;;;;;;;;;;;;;;;
duke_frankish;Duc;Duc;Duc;;Duc;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_frankish;Duchesse;Duchesse;Duchesse;;Duchesse;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_frankish;Duc;Duc;Duc;;Duc;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_frankish;Duchesse;Duchesse;Duchesse;;Duchesse;;;;;;;;;x;;;;;;;;;;;;;;;
king_frankish;Roi;Roi;Roi;;Roi;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_frankish;Reine;Reine;Reine;;Reine;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_frankish;Roi;Roi;Roi;;Roi;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_frankish;Reine;Reine;Reine;;Reine;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_frankish;Empereur;Empereur;Empereur;;Empereur;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_frankish;Impératrice;Impératrice;Impératrice;;Impératrice;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_frankish;Impératrice;Impératrice;Impératrice;;Impératrice;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_frankish;Prince;Prince;Prince;;Prince;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_frankish;Princesse;Princesse;Princesse;;Princesse;;;;;;;;;x;;;;;;;;;;;;;;;
baron_occitan;Baron;Baron;Baron;;Baron;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_occitan;Baronne;Baronne;Baronne;;Baronne;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_occitan;Baron;Baron;Baron;;Baron;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_occitan;Baronne;Baronne;Baronne;;Baronne;;;;;;;;;x;;;;;;;;;;;;;;;
count_occitan;Comte;Comte;Comte;;Comte;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_occitan;Comtesse;Comtesse;Comtesse;;Comtesse;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_occitan;Comte;Comte;Comte;;Comte;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_occitan;Comtesse;Comtesse;Comtesse;;Comtesse;;;;;;;;;x;;;;;;;;;;;;;;;
duke_occitan;Duc;Duc;Duc;;Duc;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_occitan;Duchesse;Duchesse;Duchesse;;Duchesse;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_occitan;Duc;Duc;Duc;;Duc;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_occitan;Duchesse;Duchesse;Duchesse;;Duchesse;;;;;;;;;x;;;;;;;;;;;;;;;
king_occitan;Roi;Roi;Roi;;Roi;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_occitan;Reine;Reine;Reine;;Reine;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_occitan;Roi;Roi;Roi;;Roi;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_occitan;Reine;Reine;Reine;;Reine;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_occitan;Empereur;Empereur;Empereur;;Empereur;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_occitan;Impératrice;Impératrice;Impératrice;;Impératrice;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_occitan;Impératrice;Impératrice;Impératrice;;Impératrice;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_occitan;Prince;Prince;Prince;;Prince;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_occitan;Princesse;Princesse;Princesse;;Princesse;;;;;;;;;x;;;;;;;;;;;;;;;
castle_barony_of_frankish;Baronnie de;Baronnie de;Baronnie de;;Baronnie de;;;;;;;;;x;;;;;;;;;;;;;;;
county_of_frankish;Comté de;Comté de;Comté de;;Comté de;;;;;;;;;x;;;;;;;;;;;;;;;
duchy_of_frankish;Duché de;Duché de;Duché de;;Duché de;;;;;;;;;x;;;;;;;;;;;;;;;
kingdom_of_frankish;Royaume de;Royaume de;Royaume de;;Royaume de;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#CASTILLANCATALANAragoneseBasqueLeonese;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_castillan;Barón;Barón;Barón;;Barón;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_castillan;Baronesa;Baronesa;Baronesa;;Baronesa;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_castillan;Barón;Barón;Barón;;Barón;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_castillan;Baronesa;Baronesa;Baronesa;;Baronesa;;;;;;;;;x;;;;;;;;;;;;;;;
count_castillan;Conde;Conde;Conde;;Conde;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_castillan;Condesa;Condesa;Condesa;;Condesa;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_castillan;Conde;Conde;Conde;;Conde;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_castillan;Condesa;Condesa;Condesa;;Condesa;;;;;;;;;x;;;;;;;;;;;;;;;
duke_castillan;Duque;Duque;Duque;;Duque;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_castillan;Duquesa;Duquesa;Duquesa;;Duquesa;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_castillan;Duque;Duque;Duque;;Duque;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_castillan;Duquesa;Duquesa;Duquesa;;Duquesa;;;;;;;;;x;;;;;;;;;;;;;;;
king_castillan;Rey;Rey;Rey;;Rey;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_castillan;Reina;Reina;Reina;;Reina;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_castillan;Rey;Rey;Rey;;Rey;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_castillan;Reina;Reina;Reina;;Reina;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_castillan;Emperador;Emperador;Emperador;;Emperador;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_castillan;Emperatriz;Emperatriz;Emperatriz;;Emperatriz;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_castillan;Emperatriz;Emperatriz;Emperatriz;;Emperatriz;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_castillan;Infante;Infante;Infante;;Infante;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_castillan;Infanta;Infanta;Infanta;;Infanta;;;;;;;;;x;;;;;;;;;;;;;;;
baron_catalan;Barón;Barón;Barón;;Barón;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_catalan;Baronesa;Baronesa;Baronesa;;Baronesa;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_catalan;Barón;Barón;Barón;;Barón;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_catalan;Baronesa;Baronesa;Baronesa;;Baronesa;;;;;;;;;x;;;;;;;;;;;;;;;
count_catalan;Conde;Conde;Conde;;Conde;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_catalan;Condesa;Condesa;Condesa;;Condesa;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_catalan;Conde;Conde;Conde;;Conde;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_catalan;Condesa;Condesa;Condesa;;Condesa;;;;;;;;;x;;;;;;;;;;;;;;;
duke_catalan;Duque;Duque;Duque;;Duque;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_catalan;Duquesa;Duquesa;Duquesa;;Duquesa;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_catalan;Duque;Duque;Duque;;Duque;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_catalan;Duquesa;Duquesa;Duquesa;;Duquesa;;;;;;;;;x;;;;;;;;;;;;;;;
king_catalan;Rey;Rey;Rey;;Rey;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_catalan;Reina;Reina;Reina;;Reina;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_catalan;Rey;Rey;Rey;;Rey;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_catalan;Reina;Reina;Reina;;Reina;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_catalan;Emperador;Emperador;Emperador;;Emperador;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_catalan;Emperatriz;Emperatriz;Emperatriz;;Emperatriz;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_catalan;Emperatriz;Emperatriz;Emperatriz;;Emperatriz;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_catalan;Infante;Infante;Infante;;Infante;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_catalan;Infanta;Infanta;Infanta;;Infanta;;;;;;;;;x;;;;;;;;;;;;;;;
baron_basque;Barón;Barón;Barón;;Barón;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_basque;Baronesa;Baronesa;Baronesa;;Baronesa;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_basque;Barón;Barón;Barón;;Barón;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_basque;Baronesa;Baronesa;Baronesa;;Baronesa;;;;;;;;;x;;;;;;;;;;;;;;;
count_basque;Conde;Conde;Conde;;Conde;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_basque;Condesa;Condesa;Condesa;;Condesa;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_basque;Conde;Conde;Conde;;Conde;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_basque;Condesa;Condesa;Condesa;;Condesa;;;;;;;;;x;;;;;;;;;;;;;;;
duke_basque;Duque;Duque;Duque;;Duque;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_basque;Duquesa;Duquesa;Duquesa;;Duquesa;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_basque;Duque;Duque;Duque;;Duque;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_basque;Duquesa;Duquesa;Duquesa;;Duquesa;;;;;;;;;x;;;;;;;;;;;;;;;
king_basque;Rey;Rey;Rey;;Rey;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_basque;Reina;Reina;Reina;;Reina;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_basque;Rey;Rey;Rey;;Rey;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_basque;Reina;Reina;Reina;;Reina;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_basque;Emperador;Emperador;Emperador;;Emperador;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_basque;Emperatriz;Emperatriz;Emperatriz;;Emperatriz;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_basque;Emperatriz;Emperatriz;Emperatriz;;Emperatriz;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_basque;Infante;Infante;Infante;;Infante;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_basque;Infanta;Infanta;Infanta;;Infanta;;;;;;;;;x;;;;;;;;;;;;;;;
baron_aragonese;Barón;Barón;Barón;;Barón;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_aragonese;Baronesa;Baronesa;Baronesa;;Baronesa;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_aragonese;Barón;Barón;Barón;;Barón;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_aragonese;Baronesa;Baronesa;Baronesa;;Baronesa;;;;;;;;;x;;;;;;;;;;;;;;;
count_aragonese;Conde;Conde;Conde;;Conde;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_aragonese;Condesa;Condesa;Condesa;;Condesa;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_aragonese;Conde;Conde;Conde;;Conde;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_aragonese;Condesa;Condesa;Condesa;;Condesa;;;;;;;;;x;;;;;;;;;;;;;;;
duke_aragonese;Duque;Duque;Duque;;Duque;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_aragonese;Duquesa;Duquesa;Duquesa;;Duquesa;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_aragonese;Duque;Duque;Duque;;Duque;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_aragonese;Duquesa;Duquesa;Duquesa;;Duquesa;;;;;;;;;x;;;;;;;;;;;;;;;
king_aragonese;Rey;Rey;Rey;;Rey;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_aragonese;Reina;Reina;Reina;;Reina;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_aragonese;Rey;Rey;Rey;;Rey;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_aragonese;Reina;Reina;Reina;;Reina;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_aragonese;Emperador;Emperador;Emperador;;Emperador;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_aragonese;Emperatriz;Emperatriz;Emperatriz;;Emperatriz;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_aragonese;Emperatriz;Emperatriz;Emperatriz;;Emperatriz;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_aragonese;Infante;Infante;Infante;;Infante;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_aragonese;Infanta;Infanta;Infanta;;Infanta;;;;;;;;;x;;;;;;;;;;;;;;;
baron_leonese;Barón;Barón;Barón;;Barón;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_leonese;Baronesa;Baronesa;Baronesa;;Baronesa;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_leonese;Barón;Barón;Barón;;Barón;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_leonese;Baronesa;Baronesa;Baronesa;;Baronesa;;;;;;;;;x;;;;;;;;;;;;;;;
count_leonese;Conde;Conde;Conde;;Conde;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_leonese;Condesa;Condesa;Condesa;;Condesa;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_leonese;Conde;Conde;Conde;;Conde;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_leonese;Condesa;Condesa;Condesa;;Condesa;;;;;;;;;x;;;;;;;;;;;;;;;
duke_leonese;Duque;Duque;Duque;;Duque;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_leonese;Duquesa;Duquesa;Duquesa;;Duquesa;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_leonese;Duque;Duque;Duque;;Duque;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_leonese;Duquesa;Duquesa;Duquesa;;Duquesa;;;;;;;;;x;;;;;;;;;;;;;;;
king_leonese;Rey;Rey;Rey;;Rey;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_leonese;Reina;Reina;Reina;;Reina;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_leonese;Rey;Rey;Rey;;Rey;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_female_leonese;Reina;Reina;Reina;;Reina;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_leonese;Emperador;Emperador;Emperador;;Emperador;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_female_leonese;Emperatriz;Emperatriz;Emperatriz;;Emperatriz;;;;;;;;;x;;;;;;;;;;;;;;;
emperor_title_ruler_consort_female_leonese;Emperatriz;Emperatriz;Emperatriz;;Emperatriz;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_leonese;Infante;Infante;Infante;;Infante;;;;;;;;;x;;;;;;;;;;;;;;;
title_prince_female_leonese;Infanta;Infanta;Infanta;;Infanta;;;;;;;;;x;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Portugese and Galician;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
baron_portuguese;Barão;Barão;Barão;;Barão;;;;;;;;;x;;;;;;;;;;;;;;;
baron_female_portuguese;Baronesa;Baronesa;Baronesa;;Baronesa;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_portuguese;Barão;Barão;Barão;;Barão;;;;;;;;;x;;;;;;;;;;;;;;;
baron_title_ruler_consort_female_portuguese;Baronesa;Baronesa;Baronesa;;Baronesa;;;;;;;;;x;;;;;;;;;;;;;;;
count_portuguese;Conde;Conde;Conde;;Conde;;;;;;;;;x;;;;;;;;;;;;;;;
count_female_portuguese;Condessa;Condessa;Condessa;;Condessa;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_portuguese;Conde;Conde;Conde;;Conde;;;;;;;;;x;;;;;;;;;;;;;;;
count_title_ruler_consort_female_portuguese;Condessa;Condessa;Condessa;;Condessa;;;;;;;;;x;;;;;;;;;;;;;;;
duke_portuguese;Duque;Duque;Duque;;Duque;;;;;;;;;x;;;;;;;;;;;;;;;
duke_female_portuguese;Duquesa;Duquesa;Duquesa;;Duquesa;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_portuguese;Duque;Duque;Duque;;Duque;;;;;;;;;x;;;;;;;;;;;;;;;
duke_title_ruler_consort_female_portuguese;Duquesa;Duquesa;Duquesa;;Duquesa;;;;;;;;;x;;;;;;;;;;;;;;;
king_portuguese;Rei;Rei;Rei;;Rei;;;;;;;;;x;;;;;;;;;;;;;;;
king_female_portuguese;Rainha;Rainha;Rainha;;Rainha;;;;;;;;;x;;;;;;;;;;;;;;;
king_title_ruler_consort_portuguese;Rei;Rei;Rei;;Rei;;;;;;;;;x;;;;;;;;;;;;;;;
