#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;
########################################;;;;;;;;;;;;;;
#New provinces;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV1257;Regensburg;Regensburg;Regensburg;;Regensburg;;;;;x;;;;
PROV1258;Suðurland;Suðurland;Suðurland;;Suðurland;;;;;x;;;;
PROV1259;Sidon;Sidon;Sidon;;Sidon;;;;;x;;;;
PROV1260;Caesarea;Caesarea;Caesarea;;Caesarea;;;;;x;;;;
PROV1261;Nazareth;Nazareth;Nazareth;;Nazareth;;;;;x;;;;
PROV1262;Ibelin;Ibelin;Ibelin;;Ibelin;;;;;x;;;;
PROV1263;Opava;Opava;Opava;;Opava;;;;;x;;;;
PROV1264;Kuenring;Kuenring;Kuenring;;Kuenring;;;;;x;;;;
PROV1265;Zatec;Zatec;Zatec;;Zatec;;;;;x;;;;
PROV1266;An Nafud;An Nafud;An Nafud;;An Nafud;;;;;x;;;;
PROV1267;Szvuine;Szvuine;Szvuine;;Szvuine;;;;;x;;;;
PROV1268;Koporje;Koporje;Koporje;;Koporje;;;;;x;;;;
PROV1269;Rusa;Rusa;Rusa;;Rusa;;;;;x;;;;
PROV1270;Porhov;Porhov;Porhov;;Porhov;;;;;x;;;;
PROV1271;Ustyug Zhelezny;Ustyug Zhelezny;Ustyug Zhelezny;;Ustyug Zhelezny;;;;;x;;;;
PROV1272;Volokolamsk;Volokolamsk;Volokolamsk;;Volokolamsk;;;;;x;;;;
PROV1273;Kadom;Kadom;Kadom;;Kadom;;;;;x;;;;
PROV1274;Kozel'sk;Kozel'sk;Kozel'sk;;Kozel'sk;;;;;x;;;;
PROV1275;Novosil;Novosil;Novosil;;Novosil;;;;;x;;;;
PROV1276;Tarusa;Tarusa;Tarusa;;Tarusa;;;;;x;;;;
PROV1277;Karachev;Karachev;Karachev;;Karachev;;;;;x;;;;
PROV1278;Obolensk;Obolensk;Obolensk;;Obolensk;;;;;x;;;;
PROV1279;Zhytomyr;Zhytomyr;Zhytomyr;;Zhytomyr;;;;;x;;;;
PROV1280;Ovruch;Ovruch;Ovruch;;Ovruch;;;;;x;;;;
PROV1281;Romen;Romen;Romen;;Romen;;;;;x;;;;
PROV1282;Dubrovitsa;Dubrovitsa;Dubrovitsa;;Dubrovitsa;;;;;x;;;;
PROV1283;Cern;Cern;Cern;;Cern;;;;;x;;;;
PROV1284;Ostrog;Ostrog;Ostrog;;Ostrog;;;;;x;;;;
PROV1285;Zvenigorod;Zvenigorod;Zvenigorod;;Zvenigorod;;;;;x;;;;
PROV1286;Kamenec;Kamenec;Kamenec;;Kamenec;;;;;x;;;;
PROV1287;Mologa;Mologa;Mologa;;Mologa;;;;;x;;;;
PROV1288;Lukoml;Lukoml;Lukoml;;Lukoml;;;;;x;;;;
PROV1289;Poltava;Poltava;Poltava;;Poltava;;;;;x;;;;
PROV1290;Hotmysl;Hotmysl;Hotmysl;;Hotmysl;;;;;x;;;;
PROV1291;Belgorod;Belgorod;Belgorod;;Belgorod;;;;;x;;;;
PROV1292;Kursk;Kursk;Kursk;;Kursk;;;;;x;;;;
PROV1293;Rilsk;Rilsk;Rilsk;;Rilsk;;;;;x;;;;
PROV1294;Sluck;Sluck;Sluck;;Sluck;;;;;x;;;;
PROV1295;;;;;;;;;;x;;;;
PROV1296;Viipuri;Viipuri;Viipuri;;Viipuri;;;;;x;;;;
PROV1297;Pomesania;Pomesania;Pomesania;;Pomesania;;;;;x;;;;
PROV1298;Pogesania;Pogesania;Pogesania;;Pogesania;;;;;x;;;;
PROV1299;Bartia;Bartia;Bartia;;Bartia;;;;;x;;;;
PROV1300;Nadruvia;Nadruvia;Nadruvia;;Nadruvia;;;;;x;;;;
PROV1301;Swiecie;Swiecie;Swiecie;;Swiecie;;;;;x;;;;
PROV1302;Santok;Santok;Santok;;Santok;;;;;x;;;;
PROV1303;Neumark;Neumark;Neumark;;Neumark;;;;;x;;;;
PROV1304;Syndræ Sÿaland;Syndræ Sÿaland;Syndræ Sÿaland;;Syndræ Sÿaland;;;;;x;;;;
PROV1305;Asmena;Asmena;Asmena;;Asmena;;;;;x;;;;
PROV1306;Izjaslavl';Izjaslavl';Izjaslavl';;Izjaslavl';;;;;x;;;;
PROV1307;Bandava;Bandava;Bandava;;Bandava;;;;;x;;;;
PROV1308;Duvzare;Duvzare;Duvzare;;Duvzare;;;;;x;;;;
PROV1309;Vaiga;Vaiga;Vaiga;;Vaiga;;;;;x;;;;
PROV1310;Norræ Skaane;Norræ Skaane;Norræ Skaane;;Norræ Skaane;;;;;x;;;;
PROV1311;Finnveden;Finnveden;Finnveden;;Finnveden;;;;;x;;;;
PROV1312;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1313;Belgard;Belgard;Belgard;;Belgard;;;;;x;;;;
PROV1314;Rawa;Rawa;Rawa;;Rawa;;;;;x;;;;
PROV1315;Leczyca;Leczyca;Leczyca;;Leczyca;;;;;x;;;;
PROV1316;Savona;Savona;Savona;;Savona;;;;;x;;;;
PROV1317;Celje;Celje;Celje;;Celje;;;;;x;;;;
PROV1318;Aquino;Aquino;Aquino;;Aquino;;;;;x;;;;
PROV1319;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1320;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1321;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1322;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1323;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1324;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1325;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1326;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1327;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1328;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1329;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1330;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1331;Bilbays;Bilbays;Bilbays;;Bilbays;;;;;x;;;;
PROV1332;Butanya;Butanya;Butanya;;Butanya;;;;;x;;;;
PROV1333;Rashid;Rachid;Rashid;;Rashid;;;;;x;;;;
PROV1334;Fayyum;Fayyoum;Fayyum;;Fayyum;;;;;x;;;;
PROV1335;Itfih;Itfih;Itfih;;Itfih;;;;;x;;;;
PROV1336;Bahnasa;Bahnasa;Bahnasa;;Bahnasa;;;;;x;;;;
PROV1337;Manfalut;Manfalout;Manfalut;;Manfalut;;;;;x;;;;
PROV1338;Eastern desert;Désert Oriental;Eastern desert;;Eastern desert;;;;;x;;;;
PROV1339;Ikhmin;Ikhmin;Ikhmin;;Ikhmin;;;;;x;;;;
PROV1340;Qus;Qous;Qus;;Qus;;;;;x;;;;
PROV1341;Kharija;Kharidja;Kharija;;Kharija;;;;;x;;;;
PROV1342;Dakhila;Dakhila;Dakhila;;Dakhila;;;;;x;;;;
PROV1343;Bahriya;Bahriya;Bahriya;;Bahriya;;;;;x;;;;
PROV1344;Farfarun;Farfaroun;Farfarun;;Farfarun;;;;;x;;;;
PROV1345;Adjadabiya;Adjadabiya;Adjadabiya;;Adjadabiya;;;;;x;;;;
PROV1346;Al-Aghaila;Al-Aghaila;Al-Aghaila;;Al-Aghaila;;;;;x;;;;
PROV1347;Jafran;Jafran;Jafran;;Jafran;;;;;x;;;;
PROV1348;Labda;Labda;Labda;;Labda;;;;;x;;;;
PROV1349;Zawiya;Zawiya;Zawiya;;Zawiya;;;;;x;;;;
PROV1350;Zuwara;Zuwara;Zuwara;;Zuwara;;;;;x;;;;
PROV1351;Jerid;Djerid;Jerid;;Jerid;;;;;x;;;;
PROV1352;Qashtiliya;Qashtiliya;Qashtiliya;;Qashtiliya;;;;;x;;;;
PROV1353;Sfax;Sfax;Sfax;;Sfax;;;;;x;;;;
PROV1354;Tabassa;Tabassa;Tabassa;;Tabassa;;;;;x;;;;
PROV1355;Kabylia;Kabylia;Kabylia;;Kabylia;;;;;x;;;;
PROV1356;Arigh;Arigh;Arigh;;Arigh;;;;;x;;;;
PROV1357;Wajda;Ouadjda;Wajda;;Wajda;;;;;x;;;;
PROV1358;Sa;Sa;Sa;;Sa;;;;;x;;;;
PROV1359;Malila;Malila;Malila;;Malila;;;;;x;;;;
PROV1360;Nakur;Nakur;Nakur;;Nakur;;;;;x;;;;
PROV1361;Sala;Sala;Sala;;Sala;;;;;x;;;;
PROV1362;Tafilalet;Tafilalet;Tafilalet;;Tafilalet;;;;;x;;;;
PROV1363;Draa;Draa;Draa;;Draa;;;;;x;;;;
PROV1364;Tarudant;Tarudant;Tarudant;;Tarudant;;;;;x;;;;
PROV1365;Taoudeni;Taoudeni;Taoudeni;;Taoudeni;;;;;x;;;;
PROV1366;Tassarahla;Tassarahla;Tassarahla;;Tassarahla;;;;;x;;;;
PROV1367;Bir um Grein;Bir um Grein;Bir um Grein;;Bir um Grein;;;;;x;;;;
PROV1368;Amatlus;Amatlus;Amatlus;;Amatlus;;;;;x;;;;
PROV1369;Tagant;Tagant;Tagant;;Tagant;;;;;x;;;;
PROV1370;Masin;Masin;Masin;;Masin;;;;;x;;;;
PROV1371;Takrur;Takrur;Takrur;;Takrur;;;;;x;;;;
PROV1372;Silla;Silla;Silla;;Silla;;;;;x;;;;
PROV1373;Diafanu;Diafanu;Diafanu;;Diafanu;;;;;x;;;;
PROV1374;Kingui;Kingui;Kingui;;Kingui;;;;;x;;;;
PROV1375;Soso;Soso;Soso;;Soso;;;;;x;;;;
PROV1376;Awgham;Aougham;Awgham;;Awgham;;;;;x;;;;
PROV1377;Mema;Mema;Mema;;Mema;;;;;x;;;;
PROV1378;Massina;Massina;Massina;;Massina;;;;;x;;;;
PROV1379;Djolof;Djolof;Djolof;;Djolof;;;;;x;;;;
PROV1380;Kaba;Kaba;Kaba;;Kaba;;;;;x;;;;
PROV1381;Galam;Galam;Galam;;Galam;;;;;x;;;;
PROV1382;Cayor;Cayor;Cayor;;Cayor;;;;;x;;;;
PROV1383;Malal;Malal;Malal;;Malal;;;;;x;;;;
PROV1384;Bure;Bure;Bure;;Bure;;;;;x;;;;
PROV1385;Kankan;Kankan;Kankan;;Kankan;;;;;x;;;;
PROV1386;Kita;Kita;Kita;;Kita;;;;;x;;;;
PROV1387;Sibiriridugu;Sibiriridugu;Sibiriridugu;;Sibiriridugu;;;;;x;;;;
PROV1388;Sikasso;Sikasso;Sikasso;;Sikasso;;;;;x;;;;
PROV1389;Kala;Kala;Kala;;Kala;;;;;x;;;;
PROV1390;Bingugu;Bingugu;Bingugu;;Bingugu;;;;;x;;;;
PROV1391;Bobo Dyulasso;Bobo Dyulasso;Bobo Dyulasso;;Bobo Dyulasso;;;;;x;;;;
PROV1392;Yatenga;Yatenga;Yatenga;;Yatenga;;;;;x;;;;
PROV1393;Risiom;Risiom;Risiom;;Risiom;;;;;x;;;;
PROV1394;Mabruk;Mabruk;Mabruk;;Mabruk;;;;;x;;;;
PROV1395;Wallen;Ouallen;Wallen;;Wallen;;;;;x;;;;
PROV1396;Tuat;Tuat;Tuat;;Tuat;;;;;x;;;;
PROV1397;Al-Qulaya;Al-Qulaya;Al-Qulaya;;Al-Qulaya;;;;;x;;;;
PROV1398;Ghardaiya;Ghardaiya;Ghardaiya;;Ghardaiya;;;;;x;;;;
PROV1399;Wargla;Wargla;Wargla;;Wargla;;;;;x;;;;
PROV1400;Tukkúrt;Tukkúrt;Tukkúrt;;Tukkúrt;;;;;x;;;;
PROV1401;Nafusa;Nafusa;Nafusa;;Nafusa;;;;;x;;;;
PROV1402;Waddan;Ouaddan;Waddan;;Waddan;;;;;x;;;;
PROV1403;Sebna;Sebna;Sebna;;Sebna;;;;;x;;;;
PROV1404;Murzuk;Murzuk;Murzuk;;Murzuk;;;;;x;;;;
PROV1405;Zawila;Zaouila;Zawila;;Zawila;;;;;x;;;;
PROV1406;Tazerbo;Tazerbo;Tazerbo;;Tazerbo;;;;;x;;;;
PROV1407;Gherma;Gherma;Gherma;;Gherma;;;;;x;;;;
PROV1408;Tumma;Tumma;Tumma;;Tumma;;;;;x;;;;
PROV1409;Djado;Djado;Djado;;Djado;;;;;x;;;;
PROV1410;Ain Azawa;Ain Azawa;Ain Azawa;;Ain Azawa;;;;;x;;;;
PROV1411;Djanet;Djanet;Djanet;;Djanet;;;;;x;;;;
PROV1412;Hoggar;Hoggar;Hoggar;;Hoggar;;;;;x;;;;
PROV1413;Ain Zize;Ain Zize;Ain Zize;;Ain Zize;;;;;x;;;;
PROV1414;Tenerife;Tenerife;Tenerife;;Tenerife;;;;;x;;;;
PROV1415;Gran Canaria;Gran Canaria;Gran Canaria;;Gran Canaria;;;;;x;;;;
PROV1416;Fuerteventura;Fuerteventura;Fuerteventura;;Fuerteventura;;;;;x;;;;
PROV1417;Ilízí;Ilízí;Ilízí;;Ilízí;;;;;x;;;;
PROV1418;Grand Erg;Grand Erg;Grand Erg;;Grand Erg;;;;;x;;;;
PROV1419;Ghat Sahara;Ghat Sahara;Ghat Sahara;;Ghat Sahara;;;;;x;;;;
PROV1420;South Sahara;South Sahara;South Sahara;;South Sahara;;;;;x;;;;
PROV1421;Tenere desert;Tenere desert;Tenere desert;;Tenere desert;;;;;x;;;;
PROV1422;South Tenere;South Tenere;South Tenere;;South Tenere;;;;;x;;;;
PROV1423;Libyan desert;Libyan desert;Libyan desert;;Libyan desert;;;;;x;;;;
PROV1424;Stafford;Stafford;Stafford;;Stafford;;;;;x;;;;
PROV1425;Hertford;Hertford;Hertford;;Hertford;;;;;x;;;;
PROV1426;Cambridge;Cambridge;Cambridge;;Cambridge;;;;;x;;;;
PROV1427;Huntingdon;Huntingdon;Huntingdon;;Huntingdon;;;;;x;;;;
PROV1428;Rutland;Rutland;Rutland;;Rutland;;;;;x;;;;
PROV1429;Nottingham;Nottingham;Nottingham;;Nottingham;;;;;x;;;;
PROV1430;York Moods;York Moods;York Moods;;York Moods;;;;;x;;;;
PROV1431;York Wolds;York Wolds;York Wolds;;York Wolds;;;;;x;;;;
PROV1432;Guernsey;Guernsey;Guernsey;;Guernsey;;;;;x;;;;
PROV1433;Jersey;Jersey;Jersey;;Jersey;;;;;x;;;;
PROV1434;Daire;Daire;Daire;;Daire;;;;;x;;;;
PROV1435;Ard Mhacha;Ard Mhacha;Ard Mhacha;;Ard Mhacha;;;;;x;;;;
PROV1436;Fir Manach;Fir Manach;Fir Manach;;Fir Manach;;;;;x;;;;
PROV1437;Mhuineachain;Mhuineachain;Mhuineachain;;Mhuineachain;;;;;x;;;;
PROV1438;Chabhain;Chabhain;Chabhain;;Chabhain;;;;;x;;;;
PROV1439;Shligigh;Shligigh;Shligigh;;Shligigh;;;;;x;;;;
PROV1440;Gaillimhe;Gaillimhe;Gaillimhe;;Gaillimhe;;;;;x;;;;
PROV1441;Anghaile;Anghaile;Anghaile;;Anghaile;;;;;x;;;;
PROV1442;Tethbae;Tethbae;Tethbae;;Tethbae;;;;;x;;;;
PROV1443;Uibh Fhaili;Uibh Fhaili;Uibh Fhaili;;Uibh Fhaili;;;;;x;;;;
PROV1444;An Dhun;An Dhun;An Dhun;;An Dhun;;;;;x;;;;
PROV1445;Chill Mhantain;Chill Mhantain;Chill Mhantain;;Chill Mhantain;;;;;x;;;;
PROV1446;Cheatharlach;Cheatharlach;Cheatharlach;;Cheatharlach;;;;;x;;;;
PROV1447;Laoise;Laoise;Laoise;;Laoise;;;;;x;;;;
PROV1448;Thiobraid Arann;Thiobraid Arann;Thiobraid Arann;;Thiobraid Arann;;;;;x;;;;
PROV1449;Luimnigh;Luimnigh;Luimnigh;;Luimnigh;;;;;x;;;;
PROV1450;Corcaigh;Corcaigh;Corcaigh;;Corcaigh;;;;;x;;;;
PROV1451;Gallaibh;Gallaibh;Gallaibh;;Gallaibh;;;;;x;;;;
PROV1452;Inbhir Narann;Inbhir Narann;Inbhir Narann;;Inbhir Narann;;;;;x;;;;
PROV1453;Inbhir Nis;Inbhir Nis;Inbhir Nis;;Inbhir Nis;;;;;x;;;;
PROV1454;Leodhas;Leodhas;Leodhas;;Leodhas;;;;;x;;;;
PROV1455;Uibhist;Uibhist;Uibhist;;Uibhist;;;;;x;;;;
PROV1456;Rum;Rum;Rum;;Rum;;;;;x;;;;
PROV1457;Muile;Muile;Muile;;Muile;;;;;x;;;;
PROV1458;Ile;Ile;Ile;;Ile;;;;;x;;;;
PROV1459;Kintyre;Kintyre;Kintyre;;Kintyre;;;;;x;;;;
PROV1460;Bod;Bod;Bod;;Bod;;;;;x;;;;
PROV1461;Obar Dheathain;Obar Dheathain;Obar Dheathain;;Obar Dheathain;;;;;x;;;;
PROV1462;Cinn Chardainn;Cinn Chardainn;Cinn Chardainn;;Cinn Chardainn;;;;;x;;;;
PROV1463;Ceann Rois;Ceann Rois;Ceann Rois;;Ceann Rois;;;;;x;;;;
PROV1464;Chlach Mhannainn;Chlach Mhannainn;Chlach Mhannainn;;Chlach Mhannainn;;;;;x;;;;
PROV1465;Dun Breatainn;Dun Breatainn;Dun Breatainn;;Dun Breatainn;;;;;x;;;;
PROV1466;Rinn Friu;Rinn Friu;Rinn Friu;;Rinn Friu;;;;;x;;;;
PROV1467;Na Puballan;Na Puballan;Na Puballan;;Na Puballan;;;;;x;;;;
PROV1468;Salcraig;Salcraig;Salcraig;;Salcraig;;;;;x;;;;
PROV1469;Baile Na H Uige;Baile Na H Uige;Baile Na H Uige;;Baile Na H Uige;;;;;x;;;;
PROV1470;Dun Phris;Dun Phris;Dun Phris;;Dun Phris;;;;;x;;;;
PROV1471;Buellt;Buellt;Buellt;;Buellt;;;;;x;;;;
PROV1472;Rhwng Gwy A Hafren;Rhwng Gwy A Hafren;Rhwng Gwy A Hafren;;Rhwng Gwy A Hafren;;;;;x;;;;
PROV1473;Gwyr;Gwyr;Gwyr;;Gwyr;;;;;x;;;;
PROV1474;Wight;Wight;Wight;;Wight;;;;;x;;;;
PROV1475;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1476;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1477;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1478;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1479;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1480;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1481;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1482;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1483;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1484;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1485;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1486;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1487;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1488;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1489;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1490;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1491;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1492;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1493;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1494;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1495;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1496;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1497;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1498;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1499;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1500;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1501;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1502;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1503;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1504;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1505;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1506;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1507;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1508;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1509;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1510;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1511;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1512;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1513;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1514;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1515;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1516;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1517;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1518;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1519;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1520;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1521;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1522;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1523;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1524;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1525;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1526;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1527;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1528;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1529;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1530;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1531;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1532;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1533;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1534;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1535;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1536;Golfe de Hammamet;Golfe de Hammamet;Golfe de Hammamet;;Golfe de Hammamet;;;;;;;;;x
PROV1537;Malta Channel;Canal de Malte;Maltakanal;;Canal de Malta;;;;;;;;;x
PROV1538;Gulf of Sidra;Golfe de Sidra;Golf von Sidra;;Golfo de Sidra;;;;;;;;;x
PROV1539;Golfo di Taranto;Golfe de Taranto;Golf von Tarent;;Golfo de Otranto;;;;;;;;;x
PROV1540;Ionian Sea;Mer Ionienne;Ionisches Meer;;Mar Jónico;;;;;;;;;x
PROV1541;Strait of Otranto;Détroit d'Otranto;Straße von Otranto;;Estrecho de Otranto;;;;;;;;;x
PROV1542;Adriatic Sea;Mer Adriatique;Adria;;Mar Adriático;;;;;;;;;x
PROV1543;Gulf of Venice;Golfe de Venise;Golf von Venedig;;Golfo de Venecia;;;;;;;;;x
PROV1544;Aegean Sea;Mer Egée;Ägäis;;Mar Egeo  ;;;;;;;;;x
PROV1545;Cyclades;Cyclades;Kykladen;;Cícladas;;;;;;;;;x
PROV1546;Sea of Crete;Mer de Crète;See von Kreta;;Mar de Creta;;;;;;;;;x
PROV1547;Coast of Egypt;Côte d'Égypte;Ägyptische Küste;;Costa de Egipto;;;;;;;;;x
PROV1548;Nile Delta;Delta du Nil;Nildelta;;Delta del Nilo;;;;;;;;;x
PROV1549;Sea of Palestine;Mer de Palestine;Palästinische See;;Mar de Palestina;;;;;;;;;x
PROV1550;Eastern Mediterranean;Méditerranée Orientale;Östliches Mittelmeer;;Mediterráneo del Este;;;;;;;;;x
PROV1551;Western Aegean Sea;Mer Egée Occidentale;Westliche Ägäis;;Mar Egeo occidental;;;;;;;;;x
PROV1552;Näsijärvi;Näsijärvi;Näsijärvi;;Näsijärvi;;;;;;;;;x
PROV1553;Aral Sea;Mer d'Aral;Aralsee;;Mar Aral;;;;;;;;;x
PROV1554;Levantine Sea;Mer Levantine;Levantinisches Meer;;Mar levantino;;;;;;;;;x
PROV1555;Cilician Sea;Mer de Sicile;Kilikisches Meer;;Mar de Cilicia;;;;;;;;;x
PROV1556;Sea of Marmara;Mer de Marmara;See von Marmara;;Mar de Mármara;;;;;;;;;x
PROV1557;Gulf of Varna;Golfe de Varna;Golf von Varna;;Golfo de Varna;;;;;;;;;x
PROV1558;Coast of Taurida;Côte de Taurida;Küste von Taurida;;Costa de Taurida;;;;;;;;;x
PROV1559;Black Sea;Mer Noire;Schwarzes Meer;;Mar Negro;;;;;;;;;x
PROV1560;Coast of Kolkhida;Côte de Kolkhida;Küste von Kolkhida;;Costa de Kolkhida;;;;;;;;;x
PROV1561;Caspian Sea;Mer Caspienne;Kaspisches Meer;;Mar Caspio;;;;;;;;;x
PROV1562;Coast of Morocco;Côte du Maroc;Küste von Marokko;;Costa de Marruecos;;;;;;;;;x
PROV1563;Strait of Gibraltar;Détroit de Gibraltar;Straße von Gibraltar;;Estrecho de Gibraltar;;;;;;;;;x
PROV1564;Saimaa;Saimaa;Saimaa;;Saimaa;;;;;;;;;x
PROV1565;Lake Balaton;Lake Balaton;Lake Balaton;;Lake Balaton;;;;;;;;;x
PROV1566;Oulujärvi;Oulujärvi;Oulujärvi;;Oulujärvi;;;;;;;;;x
PROV1567;Ladoga Lake;Lac Ladoga;Ladogasee;;Lago Ladoga;;;;;;;;;x
PROV1568;Mälaren;Mälaren;Mälaren;;Mälaren;;;;;;;;;x
PROV1569;Faroya;Faroya;Faroya;;Faroya;;;;;;;;;x
PROV1570;Hjälmaren;Hjälmaren;Hjälmaren;;Hjälmaren;;;;;;;;;x
PROV1571;Vättern;Vättern;Vättern;;Vättern;;;;;;;;;x
PROV1572;Vänern;Vänern;Vänern;;Vänern;;;;;;;;;x
PROV1573;White Sea;Mer Blanche;Weißmeer;;Mar Blanco;;;;;;;;;x
PROV1574;Strait of Dover;Détroit de Douvres;Straße von Dover;;Paso de Calais;;;;;;;;;x
PROV1575;The Solent;Le Solent;Der Solent;;The Solent;;;;;;;;;x
PROV1576;Land's End;Land's End;Land's End;;Finisterre;;;;;;;;;x
PROV1577;St. George's Channel;Canal Saint-Georges;St.-Georgs-Kanal;;Canal de San Jorge;;;;;;;;;x
PROV1578;Sea of Azov;Mer d'Azov;See von Azov;;Mar de Azov;;;;;;;;;x
PROV1579;Cabo de Finisterre;Cap Finisterre;Finisterre;;Cabo de Finisterre;;;;;;;;;x
PROV1580;Bodensee;Lac de Constance;Bodensee;;Bodensee;;;;;;;;;x
PROV1581;Kara-Bogaz Gol;Kara-Bogaz Gol;Kara-Bogaz Gol;;Kara-Bogaz Gol;;;;;;;;;x
PROV1582;Noordzee;Noordzee;Noordzee;;Noordzee;;;;;;;;;x
